LOAN_NUMBER,LOAN_STATUS,AMT_CURR_LOAN_BAL,PRODUCT_CODE,PRODUCT_SUBCODE,NUMBER_DAYS_PAST_DUE,COST_CENTER,NON_ACCRUAL_STATUS,DATE_LOAN_ADDED
4535d9b48016e912c3440253435a6606,Open,265000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2016-03-12
d700e8a1b0676f4dd9e120704a6462fe,Open,265000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2015-10-14
4ff87bd2c8b71fe60bbf88918b0422f3,Open,265000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2014-06-25
d4a98538ead32cd4636ea4afb0fe7a13,Open,265000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2016-11-25
47d65341f5ae13d261ffda168328b304,Closed,265000,LOAN,02,25,76859228f68da87240e1212e87a235be,false,2020-10-30
829e9d731e9a92db2bf7c157e00a4118,Closed,265000,LOAN,02,4,76859228f68da87240e1212e87a235be,false,2020-01-12
61cc4302ac7cc3088b04c5a4fb99ec48,Closed,265000,LOAN,02,28,76859228f68da87240e1212e87a235be,false,2018-04-01
090b29c6ee412e133ccce144cf7c5316,Closed,265000,LOAN,02,10,76859228f68da87240e1212e87a235be,false,2021-07-01
6f7bb3e6ceecd3d9a179819cb417818a,Closed,265000,LOAN,02,59,76859228f68da87240e1212e87a235be,false,2017-01-26
b56a56a81327dd662c8653d0482228f5,Closed,265000,LOAN,02,4,76859228f68da87240e1212e87a235be,false,2019-04-04
3b5386c0498e26febc5580c62091c79b,Closed,265000,LOAN,02,42,76859228f68da87240e1212e87a235be,false,2018-08-14
50cddcb117702bcb0d82927b2fe3af92,Closed,265000,LOAN,02,10,76859228f68da87240e1212e87a235be,false,2019-01-07
380116bd15f0c9d19844ed36d7581af5,Closed,265000,LOAN,02,7,76859228f68da87240e1212e87a235be,false,2019-05-07
2a799fcb9cfdb3258b77c8c8aebd06ef,Closed,265000,LOAN,02,13,76859228f68da87240e1212e87a235be,false,2020-05-29
b44e20da480287531579d6cc9ee59d5b,Closed,265000,LOAN,02,81,76859228f68da87240e1212e87a235be,false,2014-08-22
2fd1d54f491fed6e3c0657695adac9d2,Defaulted,265000,LOAN,02,127,76859228f68da87240e1212e87a235be,true,2020-03-12
95841a43966c9d9c9588a1e2806b1a33,Defaulted,265000,LOAN,02,175,76859228f68da87240e1212e87a235be,true,2017-12-27
153aba6ae094fedc83ebb97def6716ea,Defaulted,265000,LOAN,02,150,76859228f68da87240e1212e87a235be,true,2016-06-09
f91491861292d9d05a78e0b39b725faa,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2017-12-13
fa613f5d3f416364492df99f55a1585e,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2015-02-11
c13621f2964d56510044933e2dad4bd7,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2015-08-07
70aff3f4ae2e315733e50213ec76cb71,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2013-09-09
ef28a44f0a245cb95176316d3e2e3a8f,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2011-06-12
38ed72cae5edcfc542faa23b079aa724,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2015-06-10
5ae02faa41bb6c2110e9ddc7c6d85e2e,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2017-07-06
0fb3fc4899b03ebb6b04992c89a56737,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2020-06-08
43e6037f037f1e6adaac310888d1a04f,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2012-05-11
5b4965e155fe762a568ae723e745bf7b,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2013-01-03
31c39ebb2202d1458086102bccf7c168,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2014-12-20
428d0f3ea2ef6d88c8163d0798a1a025,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-10-11
56aa7264bcb899c6bd9a6695504cc245,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-10-09
2fe4f5f4266bfaaa92163250726e0788,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2015-12-19
ebf88d37193bf05f3a447ef159fdde73,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2011-04-20
98c898261d286cc69f50d5d07915d9c2,Open,265000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2013-03-10
bb28c37b3ecc535a77c69b8ee7a67ee4,Closed,265000,LOAN,03,34,76859228f68da87240e1212e87a235be,false,2016-06-24
21c4c62f1019b42e185d45b22a2fbdfb,Closed,265000,LOAN,03,118,76859228f68da87240e1212e87a235be,false,2018-05-18
09afe5c4bedbee383f8c478826508b46,Closed,265000,LOAN,03,3,76859228f68da87240e1212e87a235be,false,2020-06-28
5f7423651f8dc7accb32b64f172873d0,Closed,265000,LOAN,03,9,76859228f68da87240e1212e87a235be,false,2018-08-27
35ebcded18070187ab8bf3d9807527d8,Closed,265000,LOAN,03,10,76859228f68da87240e1212e87a235be,false,2018-10-03
0b1211df0b16c7c96c6b9fc0b7164701,Closed,265000,LOAN,03,12,76859228f68da87240e1212e87a235be,false,2021-11-28
b3643ed6aefb25c319934c7c129ba328,Closed,265000,LOAN,03,75,76859228f68da87240e1212e87a235be,false,2020-09-20
6ca196809cc9ac6acb2e55765aa85e85,Closed,265000,LOAN,03,17,76859228f68da87240e1212e87a235be,false,2018-08-27
97f74f98e348054fbe957eeb949eea6b,Closed,265000,LOAN,03,24,76859228f68da87240e1212e87a235be,false,2019-10-26
47b72d6342cea9a0a8c85b6023206eb3,Closed,265000,LOAN,03,93,76859228f68da87240e1212e87a235be,false,2019-11-22
9bb6a1e9cb6b555c8df6c7031f66200c,Closed,265000,LOAN,03,31,76859228f68da87240e1212e87a235be,false,2018-02-11
0db64cd0687189ffd8b257871f4394c4,Closed,265000,LOAN,03,12,76859228f68da87240e1212e87a235be,false,2018-07-11
ae2d6a0b181344910847f86e48093ce0,Defaulted,265000,LOAN,03,194,76859228f68da87240e1212e87a235be,true,2021-03-28
ea0c619df6591abaa28b98202d376e30,Defaulted,265000,LOAN,03,34,76859228f68da87240e1212e87a235be,true,2018-10-20
9d1a0fbb360e73fd2413e36e8707ac23,Defaulted,265000,LOAN,03,475,76859228f68da87240e1212e87a235be,true,2019-11-26
dca478da7a5ed0afd9b45bbd91b7890d,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2010-05-02
d9d309bc4859dcb6586ebcaed980e145,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2015-01-02
24587764bd902402f2e64b8120b6dce6,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2015-02-16
27240ac0c098bf55ce1a5e49a2c9c7d3,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2013-06-10
42f6d7f2775ebdb7b13d4bd6d386d415,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2009-09-15
146fd03036604d80b6136c40eeec2e0a,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2018-03-18
9b97f7861c162bf784b299be542d3590,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2008-11-08
fd76589655e4b75f73cfcb5ec3d274ff,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2011-11-04
dd4ff9f51d1923a9bc368a48c05d6322,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2017-03-16
5b97d128376344b116fb433a94299dea,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2010-07-26
8c85c1e168f545ed6deafce52fe8f87d,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2018-12-10
99d6d1e95b6f23c52f0c94072606cf9b,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2017-11-10
de7371867f7e0319683f6627653a547f,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2011-01-29
f23b8e4c0eef75cc7c8e68ea08117841,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2018-03-15
3ab075dc758e953e0242c9171ed17ebd,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2011-06-17
44ea4e313bc8d3ca0825b5c3d77d5546,Open,101000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2018-07-16
149db1fd21e716fe978782a5f53e0317,Closed,101000,LOAN,01,24,76859228f68da87240e1212e87a235be,false,2018-06-27
061d94fc728cd2e9ae1a7f33a01c4791,Closed,101000,LOAN,01,80,76859228f68da87240e1212e87a235be,false,2020-08-21
e5efeee49dce82908b81da72201ae9da,Closed,101000,LOAN,01,44,76859228f68da87240e1212e87a235be,false,2020-06-15
3b72346b447519d5ab67f09dee4c7b23,Closed,101000,LOAN,01,111,76859228f68da87240e1212e87a235be,false,2017-07-10
9baa11e80c98a3249e04cc4148fca582,Closed,101000,LOAN,01,51,76859228f68da87240e1212e87a235be,false,2006-04-04
d6cd3180529866c935292994af55db33,Closed,101000,LOAN,01,380,76859228f68da87240e1212e87a235be,false,2017-07-26
d6d8276c09ed08b61a1b6fc9c2f42848,Closed,101000,LOAN,01,22,76859228f68da87240e1212e87a235be,false,2018-11-12
ae04f4cea32097311eb9ba4edd08e910,Closed,101000,LOAN,01,30,76859228f68da87240e1212e87a235be,false,2019-08-05
fbe4138b43c224bfebe37f6bec0399ba,Closed,101000,LOAN,01,3,76859228f68da87240e1212e87a235be,false,2021-05-31
9800ecddf9d883a6b736e94a08d7a2f1,Closed,101000,LOAN,01,10,76859228f68da87240e1212e87a235be,false,2020-10-21
ac12b49dece96da6dcd469f8d5b10cda,Closed,101000,LOAN,01,41,76859228f68da87240e1212e87a235be,false,2021-08-23
3cfe2dbed67f61314a82abf42b761157,Closed,101000,LOAN,01,8,76859228f68da87240e1212e87a235be,false,2019-01-17
e33c160424147de8af04b84ed3528254,Defaulted,101000,LOAN,01,152,76859228f68da87240e1212e87a235be,true,2018-08-25
4d1aabcc23765a57d70c8e1cf030e259,Defaulted,101000,LOAN,01,138,76859228f68da87240e1212e87a235be,true,2018-10-28
21d946976160e66d83526ece9f3be49f,Defaulted,101000,LOAN,01,171,76859228f68da87240e1212e87a235be,true,2018-02-09
1aaa0f4441e1ddcbb5ba9d4cb64431bc,Defaulted,101000,LOAN,01,221,76859228f68da87240e1212e87a235be,true,2018-04-12
8e198ae1365ee02d2ca493c7024f21ba,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2015-06-17
f9f2149e990bbd1991b982049b14c119,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2009-05-07
2162b09d3fbbe57b6c84e3767dbd3625,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2013-08-19
5cbfa8f49d2c4096f8c18dab4c6e3ec3,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2009-11-28
34e0537e7553f2c43f66ffe6f3180c65,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2016-06-05
418d45ccbd6c543bc96c4eca5df3d9e6,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-03-02
0e2e18e9029947a3bc476478d11f0cec,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-06-27
fe9b1b9c48259beff835431c106653eb,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2014-07-26
42ae7989c90e03d2e860d928a463cbef,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-11-24
ce41beee576d1b689187f31cae8d4e75,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2019-01-11
842bf12f73e2ab6bfa6aed34f26d931f,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2014-10-08
5e4fda0609e7cfa9e7493b0fc32accb3,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2014-06-16
92ab3f7853b41a24ea1c5d1749e698d7,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2014-11-26
f7bdcc8c0deb00d14bce364982582f3c,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2016-05-16
84025b2ecd56dc304363a8dd576f7730,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-03-04
75082169c2c7e007d263fd08b2dbb3b3,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2010-09-10
595686d43b416424200d7f8553f68bb1,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2020-07-29
2c3fe1d110f6000ecf70b397e8c81030,Open,101000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2011-12-19
60e8d84ad2682a0d1d8a75f128ecd3b8,Closed,101000,LOAN,02,9,76859228f68da87240e1212e87a235be,false,2019-08-12
7420678f05865fb5d578dfc56825b8c9,Closed,101000,LOAN,02,37,76859228f68da87240e1212e87a235be,false,2018-01-15
99aa7a2932a98835b0655dd9d0d8bbd8,Closed,101000,LOAN,02,3,76859228f68da87240e1212e87a235be,false,2020-07-19
44585adf8ecceca45520fabb8d5e9520,Closed,101000,LOAN,02,6,76859228f68da87240e1212e87a235be,false,2019-04-29
f4b3a82af42219e1e76fafa9563bfaf9,Closed,101000,LOAN,02,83,76859228f68da87240e1212e87a235be,false,2019-07-20
3c8c3e581e3eff3345a6cff30e9fdcaa,Closed,101000,LOAN,02,17,76859228f68da87240e1212e87a235be,false,2018-03-04
9654c1016e88d1f85ebabca4b05ad783,Closed,101000,LOAN,02,52,76859228f68da87240e1212e87a235be,false,2017-09-30
dfadf0cdfb51f1c573687b306c35ce7c,Closed,101000,LOAN,02,9,76859228f68da87240e1212e87a235be,false,2019-01-06
f0b1c9ec1dcf82617d0c6b23046aac17,Defaulted,101000,LOAN,02,460,76859228f68da87240e1212e87a235be,true,2017-11-05
b24d680de5a0435e17603deee65321c6,Defaulted,101000,LOAN,02,878,76859228f68da87240e1212e87a235be,true,2013-06-22
8f7eb04fb89abbf7bd4399be522d5dbc,Defaulted,101000,LOAN,02,172,76859228f68da87240e1212e87a235be,true,2017-12-14
b3c63e6b71fb47c8bbd73067ee829fdc,Defaulted,101000,LOAN,02,122,76859228f68da87240e1212e87a235be,true,2019-05-05
c3d90e4833c20fcdab6417db155a031c,Defaulted,101000,LOAN,02,597,76859228f68da87240e1212e87a235be,true,2019-10-20
a399d4eb1752411d780ce72e67a6969c,Defaulted,101000,LOAN,02,548,76859228f68da87240e1212e87a235be,true,2017-01-13
5eecdbc42686e8ae187de574a50c87c0,Defaulted,101000,LOAN,02,583,76859228f68da87240e1212e87a235be,true,2018-11-16
6f7258bc0ad0dd01a1403c4adbc150e1,Defaulted,101000,LOAN,02,269,76859228f68da87240e1212e87a235be,true,2018-03-24
a48eb1a9634a8ad9618c4682790f2238,Defaulted,101000,LOAN,02,618,76859228f68da87240e1212e87a235be,true,2013-10-30
56ae987c2afe144f63017e759e567e95,Defaulted,101000,LOAN,02,180,76859228f68da87240e1212e87a235be,true,2019-11-11
bdec9b2f85ba4b6b6bfa9c29fe0e5e6b,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-01-02
e35d9660b939217ee0a4189a272ebed0,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2014-11-01
7de8404e02efb240a447ff1cba64e496,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-04-07
4b7eb90438a78c46197c807e176353db,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2010-05-10
2a4368a55a6ee2d9cc1e2a79d87923c3,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2019-11-06
768b1d20ef4cc98045c4c095e4ebe549,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2010-04-21
0b66cdb726d5f7f203175e72228dba66,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2009-10-16
732b616a62824cafc0db5ad15adadc96,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2012-05-02
86597bda06c37350fed5a4ae4df1df2b,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-04-12
ccd91f366d9ce6f3106b6abd66b07812,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2014-06-07
ab9a17ad700c3ea94cb1672c0cd7bd0e,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2014-04-24
a1189b5c3b1cb0ec567f9fb28a28e8e9,Open,101000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2013-03-23
ec6e7cd6afdc36065d24e3c6ef388592,Closed,101000,LOAN,03,109,76859228f68da87240e1212e87a235be,false,2020-07-09
ebe288afa10eb531022bc3634dd315bc,Closed,101000,LOAN,03,25,76859228f68da87240e1212e87a235be,false,2009-11-13
5a70f471640b42f6ebc8457d6f684234,Closed,101000,LOAN,03,19,76859228f68da87240e1212e87a235be,false,2019-02-06
d26010b8d935a0461ebf322039a20ec0,Closed,101000,LOAN,03,20,76859228f68da87240e1212e87a235be,false,2021-09-26
7ded653bdb1d318f62fa63c49460564e,Closed,101000,LOAN,03,44,76859228f68da87240e1212e87a235be,false,2015-05-12
99ff42adc59ca0d8e50363e41d460db2,Closed,101000,LOAN,03,65,76859228f68da87240e1212e87a235be,false,2019-10-18
287cf3c54694899d8b324401ddfe990c,Closed,101000,LOAN,03,105,76859228f68da87240e1212e87a235be,false,2018-06-18
922be3b0a32608879b6c34b20c2a0379,Closed,101000,LOAN,03,25,76859228f68da87240e1212e87a235be,false,2019-06-21
200445a113bcce5f4eee63a605186a19,Closed,101000,LOAN,03,3,76859228f68da87240e1212e87a235be,false,2015-01-21
c636780025b2d3023089dbdfd18bf7c2,Closed,101000,LOAN,03,100,76859228f68da87240e1212e87a235be,false,2020-06-17
675e4725849263c56ed031fcdcd844a6,Closed,101000,LOAN,03,35,76859228f68da87240e1212e87a235be,false,2020-08-30
6efafb70dcb6d83e66c4eb87387491ca,Closed,101000,LOAN,03,72,76859228f68da87240e1212e87a235be,false,2020-10-21
2dd77cbd492387b58900e98569406faa,Closed,101000,LOAN,03,10,76859228f68da87240e1212e87a235be,false,2019-02-21
a9074d5d68b58dccb11a6bc07053033a,Closed,101000,LOAN,03,4,76859228f68da87240e1212e87a235be,false,2019-09-07
0520e8fab5a9164a215fb34b336f39ed,Closed,101000,LOAN,03,23,76859228f68da87240e1212e87a235be,false,2019-07-21
40239dd115de8d5ec2b4270d3cc82aad,Defaulted,101000,LOAN,03,137,76859228f68da87240e1212e87a235be,true,2019-07-13
dbf1711c569a783e2d37d17106466c49,Defaulted,101000,LOAN,03,487,76859228f68da87240e1212e87a235be,true,2014-07-23
a587041e6891a083649dcc4a5b0498d6,Defaulted,101000,LOAN,03,130,76859228f68da87240e1212e87a235be,true,2019-08-19
c5eaad4c0929c5275e46de61d3efb0a4,Defaulted,101000,LOAN,03,211,76859228f68da87240e1212e87a235be,true,2017-01-07
f1741dcb341449ba6d5c8b5acd4312a1,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2016-07-09
435a8392d19f598260d673e4234aba38,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2016-03-01
4c1bd403e58d21a3beb479958ae64591,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2014-09-02
9198a66517ece7310ce9687419cf9697,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2010-08-06
bddf91165324e1152a44def18fa8e02d,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2016-06-18
bc23742f211999bd2c6d34a266e4e6e1,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2019-01-19
e7baa28f6f3b31f1b1be9299e7de7b06,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2015-11-15
ccc740adf1638be133105fbe07c85388,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2015-01-04
fc6b8dea29c80da659910da3658ce1cc,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2011-02-04
c035e621864ff8179718ee64ce82d7bf,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2009-11-11
c19c52a6da6e22ec6d903b27e659daa2,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2018-05-12
04b9380faa6b8706e4290670480715b5,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2013-04-20
c8449216bf1a1d716b9866cf9dd0ef25,Open,290000,LOAN,01,0,76859228f68da87240e1212e87a235be,false,2019-04-17
61a95ddf7a95c3a558424421ae3a445d,Closed,290000,LOAN,01,73,76859228f68da87240e1212e87a235be,false,2018-03-22
8c2ea287141d308f263d543216b00b58,Closed,290000,LOAN,01,82,76859228f68da87240e1212e87a235be,false,2016-10-15
668fd1fc30d632d51b3c6c4250ca2f8d,Closed,290000,LOAN,01,80,76859228f68da87240e1212e87a235be,false,2020-02-11
59f1498f5aad6192c9e8f33bc08662c8,Closed,290000,LOAN,01,3,76859228f68da87240e1212e87a235be,false,2019-12-08
e1e567182f1faaa3bbb386c560fb5957,Closed,290000,LOAN,01,3,76859228f68da87240e1212e87a235be,false,2021-06-25
20053e88d6174badcf064544477134c6,Closed,290000,LOAN,01,26,76859228f68da87240e1212e87a235be,false,2019-12-22
648bee6f40364b5b22008ddf22c92d9b,Closed,290000,LOAN,01,3,76859228f68da87240e1212e87a235be,false,2016-02-18
74abb614d4732148701c421c3127ed08,Closed,290000,LOAN,01,6,76859228f68da87240e1212e87a235be,false,2019-07-12
9295ca1b74470011e7b4881bd2f2178e,Defaulted,290000,LOAN,01,988,76859228f68da87240e1212e87a235be,true,2013-12-17
5112543722984ee28fffb9afcdcd241d,Defaulted,290000,LOAN,01,527,76859228f68da87240e1212e87a235be,true,2016-01-18
aeab45dd0d2bb8bb4bfaa5c961d34fc5,Defaulted,290000,LOAN,01,157,76859228f68da87240e1212e87a235be,true,2017-11-13
b98ceb9b500fb859c704453990d6cba8,Defaulted,290000,LOAN,01,407,76859228f68da87240e1212e87a235be,true,2017-08-19
b0b652d086be0113d453f7ca758157f6,Defaulted,290000,LOAN,01,160,76859228f68da87240e1212e87a235be,true,2018-10-01
25935849fdc0b36c816032a224b9563b,Defaulted,290000,LOAN,01,262,76859228f68da87240e1212e87a235be,true,2019-07-04
bcfc0a4ecd838eb03fbd51e7b38ba54b,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-05-03
8d83bb52a734aa39c7b5a659f00c041e,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2016-08-09
03f5b99f62243da9b9e0cfdd7104f755,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2006-04-18
397e00d4c002d9d0e20a403431a2ab24,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-12-30
d5b045f7750340933e87537055e31efe,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-05-26
fe4c987424cbd7f9796560d72fafa6ec,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2019-06-29
451a6bb46e06fa94f51cca381d159ef4,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2019-04-22
db8e706f0478539e1abc38dd5cc75ab0,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2009-04-02
2a1472883742ae89855b2abb8261b9ae,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2015-07-02
66424f9ece69f93ac83481f3b20853bc,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-07-05
6a47bdc477712d3109309b1cfa997bd1,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2018-11-16
fca10e6f7de65800d2e1706e27812478,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2017-01-31
635464e58c8f6d7fa3d0034cc70198fb,Open,290000,LOAN,02,0,76859228f68da87240e1212e87a235be,false,2013-02-16
8985a56501cfc745551b404a1f618a9f,Closed,290000,LOAN,02,39,76859228f68da87240e1212e87a235be,false,2021-03-09
b5999533b967bf35efda177691e6bcd9,Closed,290000,LOAN,02,5,76859228f68da87240e1212e87a235be,false,2020-10-23
97e4244de980f518fa7fe22f38509613,Closed,290000,LOAN,02,51,76859228f68da87240e1212e87a235be,false,2019-05-07
f53da440a79d6c59c74dcb429e2a3c36,Closed,290000,LOAN,02,3,76859228f68da87240e1212e87a235be,false,2016-08-17
9c574b878143e1a8542a8aa28a09b42e,Closed,290000,LOAN,02,38,76859228f68da87240e1212e87a235be,false,2016-04-25
dc4c48ef1bbbed071807994299d7d8a1,Closed,290000,LOAN,02,3,76859228f68da87240e1212e87a235be,false,2018-11-25
6a459209f9220c9181ae6e545410a9a8,Closed,290000,LOAN,02,115,76859228f68da87240e1212e87a235be,false,2019-04-16
9f4393779eac1ce177f86af6bec8634f,Closed,290000,LOAN,02,120,76859228f68da87240e1212e87a235be,false,2016-10-10
21f81072b3661d4b453776f4c6506fd1,Closed,290000,LOAN,02,17,76859228f68da87240e1212e87a235be,false,2016-07-11
f81e988f64e645a2cdf6fe965b733914,Closed,290000,LOAN,02,3,76859228f68da87240e1212e87a235be,false,2018-04-25
a72b63a9eb44990f5bd89959c59c5bb1,Defaulted,290000,LOAN,02,627,76859228f68da87240e1212e87a235be,true,2018-11-05
393ae3979fa1e9eb53525a9709724594,Defaulted,290000,LOAN,02,147,76859228f68da87240e1212e87a235be,true,2018-05-17
8eca4cd9438e6080cb053d4b7409ccc1,Defaulted,290000,LOAN,02,145,76859228f68da87240e1212e87a235be,true,2019-02-28
26cab4adb631bad2faa18f6bd88d5c4a,Defaulted,290000,LOAN,02,130,76859228f68da87240e1212e87a235be,true,2017-08-29
913437503da61cca1c9ff37b833ea973,Defaulted,290000,LOAN,02,695,76859228f68da87240e1212e87a235be,true,2018-06-15
70c149d70010f0e180a461baed7ad148,Defaulted,290000,LOAN,02,986,76859228f68da87240e1212e87a235be,true,2013-11-23
3dd26bd355cf3713e3d1b7b3238e7809,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2009-04-28
e657374b5101d91b8c661dc138dc1864,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2017-03-20
f0f7c3e97bd361cb8fefe66e291317e7,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2009-06-16
a9f6f8f05fe9b2d21c0cbefa6acd3ffa,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2016-08-05
cd3ac05a1025ad9ea37d0e33437dbd84,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2010-04-08
f9facc910f958a23c3c9f2b6ff653de1,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2015-10-21
e9c5d5faadc214e3c57a8172be3fbcce,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2014-08-15
fd59c69631829d3b311566d46564fbab,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-08-25
01ae6196b0678a215c72f918225e1fb5,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2016-12-09
e4872d31807836c5e5481b3d85b5d6a0,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2018-02-10
4792eaf97c41597eefdd558759af86f8,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2014-03-21
e787b8a4c0484d652260083ed85978c5,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2019-10-11
5744a34199f284205891f837ba198be8,Open,290000,LOAN,03,0,76859228f68da87240e1212e87a235be,false,2007-12-16
